N,seed,min_energy,average_time,success_probability,TTS,hardware,program_name,average_steps,parameters
1000,2475263,-1.69088,103.392773747,1,103.392773747,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=12, schedule=logT"
1000,2494091,-1.69335,103.236370564,1,103.236370564,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=12, schedule=logT"
1000,2575023,-1.70921,88.2283890963,1,88.2283890963,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=10, schedule=logT"
1000,2622727,-1.68713,88.0647608519,1,88.0647608519,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=10, schedule=logT"
1000,2629801,-1.6916,111.021275806,1,111.021275806,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=13, schedule=logT"
1000,2633193,-1.69039,195.251921701,1,195.251921701,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=24, schedule=logT"
1000,2702397,-1.72828,111.192970085,0.9,222.38594017,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=13, schedule=logT"
1000,2892506,-1.71593,103.374753737,0.9,206.749507475,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=12, schedule=logT"
1000,3139424,-1.67747,119.259910798,0.9,238.519821596,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=14, schedule=logT"
1000,3212296,-1.72928,88.2625925779,1,88.2625925779,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=10, schedule=logT"
1000,3240710,-1.69005,118.407927108,1,118.407927108,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=14, schedule=logT"
1000,3259621,-1.69826,95.7276046038,1,95.7276046038,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=11, schedule=logT"
1000,3328448,-1.69081,111.350689411,1,111.350689411,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=13, schedule=logT"
1000,3396452,-1.70352,95.7131231785,1,95.7131231785,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=11, schedule=logT"
1000,3603850,-1.68343,103.320227766,1,103.320227766,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=12, schedule=logT"
1000,3633003,-1.67308,126.214818764,0.9,252.429637527,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=15, schedule=logT"
1000,3713812,-1.73963,103.496417999,0.9,206.992835999,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=12, schedule=logT"
1000,3727510,-1.69772,96.9484110117,0.9,193.896822023,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=11, schedule=logT"
1000,3730240,-1.70893,103.334016895,1,103.334016895,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=12, schedule=logT"
1000,3883519,-1.68642,111.248506641,1,111.248506641,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=13, schedule=logT"
1000,3996225,-1.71324,103.577863979,1,103.577863979,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=12, schedule=logT"
1000,4030608,-1.70571,133.737759614,0.9,267.475519228,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=16, schedule=logT"
1000,4043709,-1.67275,88.262812376,1,88.262812376,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=10, schedule=logT"
1000,4068529,-1.66537,118.45513463,1,118.45513463,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=14, schedule=logT"
1000,4087272,-1.73407,88.2370894432,0.9,176.474178886,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=10, schedule=logT"
1000,4187807,-1.72066,111.077363658,1,111.077363658,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=13, schedule=logT"
1000,4197361,-1.68945,141.550223374,1,141.550223374,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=17, schedule=logT"
1000,4490197,-1.7264,96.9878142595,1,96.9878142595,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=11, schedule=logT"
1000,4621654,-1.69278,111.09788835,0.9,222.195776701,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=13, schedule=logT"
1000,4911238,-1.73575,103.300446057,0.9,206.600892115,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=12, schedule=logT"
1000,4931967,-1.71426,97.5965915442,1,97.5965915442,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=11, schedule=logT"
1000,4955389,-1.6801,103.217554784,1,103.217554784,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=12, schedule=logT"
1000,4960753,-1.67041,95.7891159296,1,95.7891159296,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=11, schedule=logT"
1000,5049071,-1.69004,103.453832626,1,103.453832626,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=12, schedule=logT"
1000,5105258,-1.74864,141.872019243,0.9,283.744038486,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=17, schedule=logT"
1000,5314052,-1.71041,95.9107928038,0.9,191.821585608,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=11, schedule=logT"
1000,5406329,-1.71337,118.495958114,1,118.495958114,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=14, schedule=logT"
1000,5550256,-1.7049,95.8756731272,0.9,191.751346254,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=11, schedule=logT"
1000,5551067,-1.67663,95.8588437319,0.9,191.717687464,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=11, schedule=logT"
1000,5672028,-1.68293,88.1759900331,1,88.1759900331,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=10, schedule=logT"
1000,5719349,-1.66567,270.80421474,1,270.80421474,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=34, schedule=logT"
1000,5913160,-1.67523,110.838849306,1,110.838849306,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=13, schedule=logT"
1000,5918224,-1.6477,118.657879376,1,118.657879376,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=14, schedule=logT"
1000,5920270,-1.71192,105.316700697,0.9,210.633401394,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=12, schedule=logT"
1000,6007986,-1.67094,103.256690788,1,103.256690788,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=12, schedule=logT"
1000,6145844,-1.66589,126.224577188,0.9,252.449154377,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=15, schedule=logT"
1000,6163735,-1.69796,104.153462696,0.9,208.306925392,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=12, schedule=logT"
1000,6391497,-1.73133,80.4746795654,1,80.4746795654,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=9, schedule=logT"
1000,6397791,-1.72007,111.043311906,0.9,222.086623812,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=13, schedule=logT"
1000,6582535,-1.7002,95.7243835926,1,95.7243835926,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=11, schedule=logT"
1000,6616820,-1.68809,104.457660174,1,104.457660174,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=12, schedule=logT"
1000,6667235,-1.73309,110.960452414,1,110.960452414,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=13, schedule=logT"
1000,6774234,-1.69408,110.940669751,1,110.940669751,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=13, schedule=logT"
1000,6857733,-1.70857,88.2239256382,0.9,176.447851276,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=10, schedule=logT"
1000,6893474,-1.71062,103.287427926,1,103.287427926,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=12, schedule=logT"
1000,6998119,-1.71608,95.8725557089,1,95.8725557089,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=11, schedule=logT"
1000,7165636,-1.65415,126.219022822,1,126.219022822,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=15, schedule=logT"
1000,7276912,-1.68996,111.066683531,0.9,222.133367062,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=13, schedule=logT"
1000,7296639,-1.67606,111.015513325,0.9,222.031026649,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=13, schedule=logT"
1000,7308676,-1.70904,80.5525367022,0.9,161.105073404,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=9, schedule=logT"
1000,7388150,-1.71376,133.788870049,0.9,267.577740097,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=16, schedule=logT"
1000,7408152,-1.70551,103.330396724,1,103.330396724,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=12, schedule=logT"
1000,7429274,-1.70107,88.3738752842,1,88.3738752842,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=10, schedule=logT"
1000,7778359,-1.73538,95.8032657623,1,95.8032657623,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=11, schedule=logT"
1000,7923692,-1.65815,95.7519306183,1,95.7519306183,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=11, schedule=logT"
1000,7981098,-1.73222,126.102522588,1,126.102522588,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=15, schedule=logT"
1000,8085727,-1.70976,103.280458045,1,103.280458045,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=12, schedule=logT"
1000,8111176,-1.69573,118.41813736,0.9,236.836274719,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=14, schedule=logT"
1000,8397304,-1.71318,95.8528102636,0.9,191.705620527,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=11, schedule=logT"
1000,8421935,-1.67507,133.921161628,1,133.921161628,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=16, schedule=logT"
1000,8453239,-1.68031,110.958449984,1,110.958449984,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=13, schedule=logT"
1000,8453439,-1.7135,103.400691056,1,103.400691056,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=12, schedule=logT"
1000,8458710,-1.67951,126.285814905,1,126.285814905,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=15, schedule=logT"
1000,8598692,-1.65938,110.906706285,0.9,221.813412571,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=13, schedule=logT"
1000,8767273,-1.693,141.508812332,1,141.508812332,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=17, schedule=logT"
1000,8924713,-1.66932,95.7275960922,0.9,191.455192184,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=11, schedule=logT"
1000,8991508,-1.66604,80.6269582987,0.9,161.253916597,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=9, schedule=logT"
1000,9015879,-1.71764,95.9800927401,0.9,191.96018548,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=11, schedule=logT"
1000,9067352,-1.67964,120.059237552,0.9,240.118475103,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=14, schedule=logT"
1000,9175173,-1.67111,110.720789647,1,110.720789647,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=13, schedule=logT"
1000,9181537,-1.66824,126.695600963,0.9,253.391201925,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=15, schedule=logT"
1000,9182308,-1.69881,88.1497785568,1,88.1497785568,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=10, schedule=logT"
1000,9335413,-1.69022,118.666507006,1,118.666507006,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=14, schedule=logT"
1000,9469999,-1.70814,103.352933025,1,103.352933025,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=12, schedule=logT"
1000,9510406,-1.70199,95.6378344536,1,95.6378344536,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=11, schedule=logT"
1000,9516964,-1.66673,103.54974153,1,103.54974153,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=12, schedule=logT"
1000,9692062,-1.72398,110.990408039,0.9,221.980816078,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=13, schedule=logT"
1000,9721192,-1.70144,95.8599045038,1,95.8599045038,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=11, schedule=logT"
1000,9732497,-1.72027,80.6710669994,0.9,161.342133999,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=9, schedule=logT"
1000,9807541,-1.68575,118.751953769,1,118.751953769,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=14, schedule=logT"
1000,10016117,-1.66535,110.927487159,1,110.927487159,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=13, schedule=logT"
1000,10289415,-1.68948,103.398669243,0.9,206.797338486,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=12, schedule=logT"
1000,10303962,-1.69095,118.53620429,0.9,237.072408581,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=14, schedule=logT"
1000,10321011,-1.76596,80.8772530794,1,80.8772530794,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=9, schedule=logT"
1000,10492586,-1.68098,112.627194905,0.9,225.254389811,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=13, schedule=logT"
1000,10617787,-1.6683,133.741247654,1,133.741247654,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=16, schedule=logT"
1000,10680741,-1.65512,103.584718847,1,103.584718847,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=12, schedule=logT"
1000,10752963,-1.74174,118.803592396,1,118.803592396,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=14, schedule=logT"
1000,10759243,-1.69761,103.478011703,1,103.478011703,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=12, schedule=logT"
1000,10785990,-1.69339,118.602913284,1,118.602913284,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=14, schedule=logT"
1000,10873220,-1.65267,118.36980679,1,118.36980679,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=14, schedule=logT"
1000,11037872,-1.69444,110.978031945,1,110.978031945,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=13, schedule=logT"
1000,11146941,-1.65302,133.923591948,1,133.923591948,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=16, schedule=logT"
1000,11182766,-1.68636,103.312283182,1,103.312283182,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=12, schedule=logT"
1000,11251697,-1.7161,103.404603982,1,103.404603982,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=12, schedule=logT"
1000,11371769,-1.69505,126.477944112,0.9,252.955888224,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=15, schedule=logT"
1000,11402525,-1.70928,118.408065557,1,118.408065557,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=14, schedule=logT"
1000,11412292,-1.70872,119.878688145,0.9,239.757376289,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=14, schedule=logT"
1000,11503114,-1.69167,111.150400329,1,111.150400329,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=13, schedule=logT"
1000,11534681,-1.71107,88.4055504799,1,88.4055504799,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=10, schedule=logT"
1000,11605451,-1.68312,118.633185315,1,118.633185315,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=14, schedule=logT"
1000,11679033,-1.66707,119.391033435,1,119.391033435,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=14, schedule=logT"
1000,11777311,-1.6965,111.104805732,1,111.104805732,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=13, schedule=logT"
1000,11802495,-1.6898,133.658132887,1,133.658132887,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=16, schedule=logT"
1000,11915411,-1.68097,110.955025935,1,110.955025935,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=13, schedule=logT"
1000,11960737,-1.6913,95.9210282803,1,95.9210282803,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=11, schedule=logT"
1000,12088959,-1.69584,118.562190032,1,118.562190032,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=14, schedule=logT"
1000,12238274,-1.66623,111.093418002,0.9,222.186836004,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=13, schedule=logT"
1000,12476934,-1.71499,80.6455506086,1,80.6455506086,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=9, schedule=logT"
1000,12520071,-1.68949,118.566163898,0.9,237.132327795,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=14, schedule=logT"
1000,12531925,-1.68796,118.931951809,1,118.931951809,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=14, schedule=logT"
1000,12600313,-1.70384,96.9727757692,1,96.9727757692,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=11, schedule=logT"
1000,12876033,-1.69459,126.129522943,0.9,252.259045887,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=15, schedule=logT"
1000,12948253,-1.6636,141.25856185,1,141.25856185,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=17, schedule=logT"
1000,13046662,-1.73876,103.335862398,0.9,206.671724796,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=12, schedule=logT"
1000,13183385,-1.66908,103.246575475,0.9,206.493150949,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=12, schedule=logT"
1000,13232651,-1.65347,111.01818347,0.9,222.03636694,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=13, schedule=logT"
1000,13392517,-1.69585,118.598392224,0.9,237.196784449,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=14, schedule=logT"
1000,13414790,-1.72062,103.371645474,0.9,206.743290949,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=12, schedule=logT"
1000,13551483,-1.67897,95.8232420206,0.9,191.646484041,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=11, schedule=logT"
1000,13753649,-1.69922,103.503700638,1,103.503700638,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=12, schedule=logT"
1000,13928994,-1.68737,88.164262414,1,88.164262414,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=10, schedule=logT"
1000,14030140,-1.67294,111.309874392,1,111.309874392,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=13, schedule=logT"
1000,14066739,-1.67601,118.571671271,0.9,237.143342543,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=14, schedule=logT"
1000,14106527,-1.71267,148.842337418,0.9,297.684674835,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=18, schedule=logT"
