N,seed,min_energy,average_time,success_probability,TTS,hardware,program_name
1600,2602005,-0.72161102,0.016656232,0.001,16.656232,Linux x86_64,Random
1600,2602008,-0.72672806,0.017052499,0.001,17.052499,Linux x86_64,Random
1600,2602011,-0.72171493,0.016672513,0.001,16.672513,Linux x86_64,Random
1600,2602014,-0.72687622,0.016842857,0.001,16.842857,Linux x86_64,Random
1600,2602017,-0.72746108,0.016726311,0.001,16.726311,Linux x86_64,Random
1600,2602020,-0.73341683,0.016950627,0.001,16.950627,Linux x86_64,Random
1600,2602023,-0.72147828,0.016916669,0.001,16.916669,Linux x86_64,Random
1600,2602026,-0.72528074,0.016953728,0.001,16.953728,Linux x86_64,Random
1600,2602029,-0.72924763,0.016880177,0.001,16.880177,Linux x86_64,Random
2000,3001732,-0.72178981,0.026879311,0.001,26.879311,Linux x86_64,Random
2000,3001735,-0.72592436,0.0268158,0.001,26.8158,Linux x86_64,Random
2000,3001738,-0.73115865,0.026382443,0.001,26.382443,Linux x86_64,Random
2000,3001741,-0.72851357,0.026787929,0.001,26.787929,Linux x86_64,Random
2000,3001744,-0.71912368,0.026506336,0.001,26.506336,Linux x86_64,Random
2000,3001747,-0.72875213,0.026274637,0.001,26.274637,Linux x86_64,Random
2000,3001750,-0.72415145,0.026519727,0.001,26.519727,Linux x86_64,Random
2000,3001753,-0.72264592,0.026614763,0.001,26.614763,Linux x86_64,Random
2000,3001756,-0.72893975,0.026510259,0.001,26.510259,Linux x86_64,Random
2000,3001759,-0.72471509,0.026457395,0.001,26.457395,Linux x86_64,Random
2000,3001762,-0.7229851,0.02655356,0.001,26.55356,Linux x86_64,Random
2000,3001765,-0.72629209,0.026613914,0.001,26.613914,Linux x86_64,Random
2000,3001768,-0.72231183,0.026162894,0.001,26.162894,Linux x86_64,Random
2000,3001771,-0.71856139,0.026464776,0.001,26.464776,Linux x86_64,Random
2000,3001774,-0.72204268,0.0266989,0.001,26.6989,Linux x86_64,Random
2000,3001777,-0.72219505,0.026759568,0.001,26.759568,Linux x86_64,Random
2000,3001780,-0.72084792,0.0260082,0.001,26.0082,Linux x86_64,Random
2000,3001783,-0.71987871,0.026255478,0.001,26.255478,Linux x86_64,Random
2000,3001786,-0.72354959,0.026270539,0.001,26.270539,Linux x86_64,Random
2000,3001789,-0.71976794,0.026713661,0.001,26.713661,Linux x86_64,Random
2000,3001792,-0.72312745,0.026295497,0.001,26.295497,Linux x86_64,Random
2000,3001795,-0.72550439,0.026884826,0.001,26.884826,Linux x86_64,Random
2000,3001798,-0.72081021,0.026492637,0.001,26.492637,Linux x86_64,Random
2000,3001801,-0.72373204,0.026412855,0.001,26.412855,Linux x86_64,Random
2000,3001804,-0.72356826,0.026660588,0.001,26.660588,Linux x86_64,Random
2000,3001807,-0.72695309,0.026528095,0.001,26.528095,Linux x86_64,Random
2000,3001810,-0.7208128,0.026580696,0.001,26.580696,Linux x86_64,Random
2000,3001813,-0.72324693,0.02624865,0.001,26.24865,Linux x86_64,Random
2000,3001816,-0.72206216,0.026292816,0.001,26.292816,Linux x86_64,Random
2000,3001819,-0.72347506,0.0263953,0.001,26.3953,Linux x86_64,Random
2000,3001822,-0.72201541,0.026262052,0.001,26.262052,Linux x86_64,Random
2000,3001825,-0.72126681,0.026063128,0.001,26.063128,Linux x86_64,Random
2000,3001828,-0.72063182,0.026493479,0.001,26.493479,Linux x86_64,Random
2000,3001831,-0.72662587,0.026138903,0.001,26.138903,Linux x86_64,Random
2000,3001834,-0.72068499,0.026239994,0.001,26.239994,Linux x86_64,Random
2000,3001837,-0.72202917,0.026539867,0.001,26.539867,Linux x86_64,Random
2000,3001840,-0.72369122,0.026073039,0.001,26.073039,Linux x86_64,Random
2000,3001843,-0.72236476,0.026662375,0.001,26.662375,Linux x86_64,Random
2000,3001846,-0.72183435,0.026191442,0.001,26.191442,Linux x86_64,Random
2000,3001849,-0.71934584,0.026385403,0.001,26.385403,Linux x86_64,Random
2000,3001852,-0.71979548,0.026180103,0.001,26.180103,Linux x86_64,Random
2000,3001855,-0.72415544,0.026512279,0.001,26.512279,Linux x86_64,Random
2000,3001858,-0.72085454,0.026477212,0.001,26.477212,Linux x86_64,Random
2000,3001861,-0.72749324,0.026639406,0.001,26.639406,Linux x86_64,Random
2000,3001864,-0.72528368,0.026494257,0.001,26.494257,Linux x86_64,Random
2000,3001867,-0.72124178,0.026432009,0.001,26.432009,Linux x86_64,Random
2000,3001870,-0.72258094,0.026305024,0.001,26.305024,Linux x86_64,Random
2000,3001873,-0.72556455,0.026715793,0.001,26.715793,Linux x86_64,Random
2000,3001876,-0.72125718,0.026585526,0.001,26.585526,Linux x86_64,Random
2000,3001879,-0.7228595,0.026279078,0.001,26.279078,Linux x86_64,Random
2000,3001882,-0.71625504,0.026435029,0.001,26.435029,Linux x86_64,Random
2000,3001885,-0.71965999,0.026495412,0.001,26.495412,Linux x86_64,Random
2000,3001888,-0.72366695,0.026314717,0.001,26.314717,Linux x86_64,Random
2000,3001891,-0.72209515,0.02690857,0.001,26.90857,Linux x86_64,Random
2000,3001894,-0.71766211,0.026514603,0.001,26.514603,Linux x86_64,Random
2000,3001897,-0.71758764,0.026261604,0.001,26.261604,Linux x86_64,Random
2000,3001900,-0.72017807,0.02622484,0.001,26.22484,Linux x86_64,Random
2000,3001903,-0.72149369,0.026665831,0.001,26.665831,Linux x86_64,Random
2000,3001906,-0.72437617,0.026412831,0.001,26.412831,Linux x86_64,Random
2000,3001909,-0.72148549,0.02659071,0.001,26.59071,Linux x86_64,Random
2000,3001912,-0.72679533,0.026375685,0.001,26.375685,Linux x86_64,Random
2000,3001915,-0.72849115,0.02632371,0.001,26.32371,Linux x86_64,Random
2000,3001918,-0.71732139,0.026798481,0.001,26.798481,Linux x86_64,Random
2000,3001921,-0.72939848,0.026401502,0.001,26.401502,Linux x86_64,Random
2000,3001924,-0.72159634,0.026599454,0.001,26.599454,Linux x86_64,Random
2000,3001927,-0.72698437,0.026613529,0.001,26.613529,Linux x86_64,Random
2000,3001930,-0.7255915,0.0265119,0.001,26.5119,Linux x86_64,Random
2000,3001933,-0.72910713,0.026803491,0.001,26.803491,Linux x86_64,Random
2000,3001936,-0.71943635,0.026136373,0.001,26.136373,Linux x86_64,Random
2000,3001939,-0.71997361,0.026422103,0.001,26.422103,Linux x86_64,Random
2000,3001942,-0.72851538,0.026262029,0.001,26.262029,Linux x86_64,Random
2000,3001945,-0.72237199,0.026284885,0.001,26.284885,Linux x86_64,Random
2000,3001948,-0.7304862,0.026949591,0.001,26.949591,Linux x86_64,Random
2000,3001951,-0.7213126,0.026605078,0.001,26.605078,Linux x86_64,Random
2000,3001954,-0.72410862,0.026422428,0.001,26.422428,Linux x86_64,Random
2000,3001957,-0.7306198,0.026642109,0.001,26.642109,Linux x86_64,Random
2000,3001960,-0.72514013,0.026266213,0.001,26.266213,Linux x86_64,Random
2000,3001963,-0.72023712,0.026612232,0.001,26.612232,Linux x86_64,Random
2000,3001966,-0.72283782,0.02628316,0.001,26.28316,Linux x86_64,Random
2000,3001969,-0.72670382,0.026450544,0.001,26.450544,Linux x86_64,Random
2000,3001972,-0.71842683,0.026407777,0.001,26.407777,Linux x86_64,Random
2000,3001975,-0.71829482,0.026463377,0.001,26.463377,Linux x86_64,Random
2000,3001978,-0.72371019,0.026529462,0.001,26.529462,Linux x86_64,Random
2000,3001981,-0.72139322,0.026376203,0.001,26.376203,Linux x86_64,Random
2000,3001984,-0.72230693,0.026306892,0.001,26.306892,Linux x86_64,Random
2000,3001987,-0.72205963,0.026242975,0.001,26.242975,Linux x86_64,Random
2000,3001990,-0.72471237,0.026274558,0.001,26.274558,Linux x86_64,Random
2000,3001993,-0.71769031,0.026173667,0.001,26.173667,Linux x86_64,Random
2000,3001996,-0.72433365,0.026426318,0.001,26.426318,Linux x86_64,Random
2000,3001999,-0.72411817,0.026254353,0.001,26.254353,Linux x86_64,Random
2000,3002002,-0.72200846,0.026658834,0.001,26.658834,Linux x86_64,Random
2000,3002005,-0.72900357,0.026638868,0.001,26.638868,Linux x86_64,Random
2000,3002008,-0.7224193,0.026037023,0.001,26.037023,Linux x86_64,Random
2000,3002011,-0.72834101,0.026521161,0.001,26.521161,Linux x86_64,Random
2000,3002014,-0.72284427,0.0263009,0.001,26.3009,Linux x86_64,Random
2000,3002017,-0.72183257,0.026439221,0.001,26.439221,Linux x86_64,Random
2000,3002020,-0.72376515,0.026444389,0.001,26.444389,Linux x86_64,Random
2000,3002023,-0.73044199,0.026581679,0.001,26.581679,Linux x86_64,Random
2000,3002026,-0.72399698,0.026977287,0.001,26.977287,Linux x86_64,Random
2000,3002029,-0.72508219,0.026312684,0.001,26.312684,Linux x86_64,Random
50,1051732,-0.66678368,0.001064328,0.002,0.532164,Linux x86_64,Reluctant
50,1051735,-0.69177415,0.000835325,0.001,0.835325,Linux x86_64,Reluctant
50,1051738,-0.68109197,0.00092831,0.001,0.92831,Linux x86_64,Reluctant
50,1051741,-0.65971075,0.000815312,0.001,0.815312,Linux x86_64,Reluctant
50,1051744,-0.72038168,0.000948748,0.001,0.948748,Linux x86_64,Reluctant
50,1051747,-0.74132499,0.000709973,0.001,0.709973,Linux x86_64,Reluctant
50,1051750,-0.67751416,0.00099021,0.001,0.99021,Linux x86_64,Reluctant
50,1051753,-0.64243073,0.000945629,0.001,0.945629,Linux x86_64,Reluctant
50,1051756,-0.68232821,0.001015982,0.001,1.015982,Linux x86_64,Reluctant
50,1051759,-0.77338439,0.001086548,0.001,1.086548,Linux x86_64,Reluctant
50,1051762,-0.74319958,0.000742397,0.001,0.742397,Linux x86_64,Reluctant
50,1051765,-0.70464695,0.00081892,0.001,0.81892,Linux x86_64,Reluctant
50,1051768,-0.66862688,0.000775684,0.001,0.775684,Linux x86_64,Reluctant
50,1051771,-0.76888423,0.001018027,0.001,1.018027,Linux x86_64,Reluctant
50,1051774,-0.68299111,0.000731846,0.002,0.365923,Linux x86_64,Reluctant
50,1051777,-0.70669455,0.000818068,0.001,0.818068,Linux x86_64,Reluctant
50,1051780,-0.74360894,0.000796175,0.002,0.3980875,Linux x86_64,Reluctant
50,1051783,-0.75693518,0.00082604,0.001,0.82604,Linux x86_64,Reluctant
50,1051786,-0.6813593,0.000982531,0.001,0.982531,Linux x86_64,Reluctant
50,1051789,-0.67632192,0.00100903,0.001,1.00903,Linux x86_64,Reluctant
50,1051792,-0.67481358,0.000981342,0.001,0.981342,Linux x86_64,Reluctant
50,1051795,-0.70228251,0.001039316,0.001,1.039316,Linux x86_64,Reluctant
50,1051798,-0.66235717,0.000802066,0.001,0.802066,Linux x86_64,Reluctant
50,1051801,-0.71790238,0.000749209,0.001,0.749209,Linux x86_64,Reluctant
50,1051804,-0.72637199,0.000863533,0.001,0.863533,Linux x86_64,Reluctant
50,1051807,-0.67750694,0.000771513,0.003,0.257171,Linux x86_64,Reluctant
50,1051810,-0.70251417,0.000777795,0.001,0.777795,Linux x86_64,Reluctant
50,1051813,-0.66356968,0.000983728,0.001,0.983728,Linux x86_64,Reluctant
50,1051816,-0.72162937,0.000762392,0.001,0.762392,Linux x86_64,Reluctant
50,1051819,-0.69647816,0.0010043,0.001,1.0043,Linux x86_64,Reluctant
50,1051822,-0.69604995,0.000663711,0.001,0.663711,Linux x86_64,Reluctant
50,1051825,-0.66074589,0.000804455,0.003,0.268151666667,Linux x86_64,Reluctant
50,1051828,-0.65501974,0.000744971,0.001,0.744971,Linux x86_64,Reluctant
50,1051831,-0.68945896,0.000776735,0.001,0.776735,Linux x86_64,Reluctant
50,1051834,-0.70098394,0.000838347,0.001,0.838347,Linux x86_64,Reluctant
50,1051837,-0.68416255,0.000920399,0.002,0.4601995,Linux x86_64,Reluctant
50,1051840,-0.69210419,0.000872995,0.001,0.872995,Linux x86_64,Reluctant
50,1051843,-0.6868826,0.000991006,0.001,0.991006,Linux x86_64,Reluctant
50,1051846,-0.68337173,0.000932609,0.001,0.932609,Linux x86_64,Reluctant
50,1051849,-0.68133682,0.00078833,0.001,0.78833,Linux x86_64,Reluctant
50,1051852,-0.69819437,0.001009067,0.001,1.009067,Linux x86_64,Reluctant
50,1051855,-0.68380995,0.001106224,0.001,1.106224,Linux x86_64,Reluctant
50,1051858,-0.6774549,0.000795464,0.001,0.795464,Linux x86_64,Reluctant
50,1051861,-0.68880835,0.000760159,0.001,0.760159,Linux x86_64,Reluctant
50,1051864,-0.71321934,0.001000505,0.001,1.000505,Linux x86_64,Reluctant
50,1051867,-0.69006317,0.001006499,0.001,1.006499,Linux x86_64,Reluctant
50,1051870,-0.7128485,0.000881655,0.001,0.881655,Linux x86_64,Reluctant
50,1051873,-0.67281491,0.000743078,0.002,0.371539,Linux x86_64,Reluctant
50,1051876,-0.70808735,0.00092142,0.001,0.92142,Linux x86_64,Reluctant
50,1051879,-0.7055678,0.000887208,0.001,0.887208,Linux x86_64,Reluctant
50,1051882,-0.68820194,0.000845923,0.001,0.845923,Linux x86_64,Reluctant
50,1051885,-0.70292532,0.00107036,0.001,1.07036,Linux x86_64,Reluctant
50,1051888,-0.71621783,0.000784507,0.001,0.784507,Linux x86_64,Reluctant
50,1051891,-0.70562392,0.000911966,0.002,0.455983,Linux x86_64,Reluctant
50,1051894,-0.68382953,0.000779788,0.001,0.779788,Linux x86_64,Reluctant
50,1051897,-0.67194853,0.001009793,0.001,1.009793,Linux x86_64,Reluctant
50,1051900,-0.72562895,0.000738221,0.001,0.738221,Linux x86_64,Reluctant
50,1051903,-0.67784172,0.00079736,0.001,0.79736,Linux x86_64,Reluctant
50,1051906,-0.66721014,0.000830315,0.001,0.830315,Linux x86_64,Reluctant
50,1051909,-0.66387712,0.0009017,0.001,0.9017,Linux x86_64,Reluctant
50,1051912,-0.67752611,0.000874673,0.002,0.4373365,Linux x86_64,Reluctant
50,1051915,-0.71076254,0.000806127,0.002,0.4030635,Linux x86_64,Reluctant
50,1051918,-0.74306397,0.000947269,0.001,0.947269,Linux x86_64,Reluctant
50,1051921,-0.67841338,0.000792261,0.001,0.792261,Linux x86_64,Reluctant
50,1051924,-0.66685233,0.000890462,0.001,0.890462,Linux x86_64,Reluctant
50,1051927,-0.6872173,0.000961054,0.001,0.961054,Linux x86_64,Reluctant
50,1051930,-0.66906052,0.000884328,0.001,0.884328,Linux x86_64,Reluctant
50,1051933,-0.72364334,0.000705189,0.002,0.3525945,Linux x86_64,Reluctant
50,1051936,-0.66279849,0.001122716,0.001,1.122716,Linux x86_64,Reluctant
50,1051939,-0.71504233,0.000987566,0.003,0.329188666667,Linux x86_64,Reluctant
50,1051942,-0.75813493,0.001051674,0.001,1.051674,Linux x86_64,Reluctant
50,1051945,-0.70466473,0.000911121,0.002,0.4555605,Linux x86_64,Reluctant
50,1051948,-0.70383824,0.000829208,0.001,0.829208,Linux x86_64,Reluctant
50,1051951,-0.69874261,0.001082496,0.001,1.082496,Linux x86_64,Reluctant
50,1051954,-0.7216564,0.000719988,0.001,0.719988,Linux x86_64,Reluctant
50,1051957,-0.74203869,0.000793643,0.001,0.793643,Linux x86_64,Reluctant
50,1051960,-0.71202858,0.001107101,0.001,1.107101,Linux x86_64,Reluctant
50,1051963,-0.68614817,0.000964915,0.001,0.964915,Linux x86_64,Reluctant
50,1051966,-0.67133594,0.000804103,0.001,0.804103,Linux x86_64,Reluctant
50,1051969,-0.71275352,0.000832526,0.001,0.832526,Linux x86_64,Reluctant
50,1051972,-0.73796133,0.000999211,0.002,0.4996055,Linux x86_64,Reluctant
50,1051975,-0.861064,0.000805645,0.001,0.805645,Linux x86_64,Reluctant
50,1051978,-0.69254636,0.000818847,0.001,0.818847,Linux x86_64,Reluctant
50,1051981,-0.69872358,0.000896251,0.002,0.4481255,Linux x86_64,Reluctant
50,1051984,-0.72206635,0.00076786,0.001,0.76786,Linux x86_64,Reluctant
50,1051987,-0.74627338,0.000808163,0.001,0.808163,Linux x86_64,Reluctant
50,1051990,-0.72064197,0.000805333,0.001,0.805333,Linux x86_64,Reluctant
50,1051993,-0.7525354,0.000817186,0.001,0.817186,Linux x86_64,Reluctant
50,1051996,-0.74668037,0.000714913,0.001,0.714913,Linux x86_64,Reluctant
50,1051999,-0.73388252,0.000974473,0.001,0.974473,Linux x86_64,Reluctant
50,1052002,-0.68477634,0.00078875,0.001,0.78875,Linux x86_64,Reluctant
50,1052005,-0.7236172,0.000911553,0.001,0.911553,Linux x86_64,Reluctant
50,1052008,-0.72259941,0.000940793,0.001,0.940793,Linux x86_64,Reluctant
50,1052011,-0.70798719,0.001011568,0.001,1.011568,Linux x86_64,Reluctant
50,1052014,-0.69469051,0.000900387,0.001,0.900387,Linux x86_64,Reluctant
50,1052017,-0.70872152,0.00100903,0.001,1.00903,Linux x86_64,Reluctant
50,1052020,-0.69671674,0.000798722,0.001,0.798722,Linux x86_64,Reluctant
50,1052023,-0.71161246,0.000837094,0.001,0.837094,Linux x86_64,Reluctant
50,1052026,-0.76282757,0.000737913,0.001,0.737913,Linux x86_64,Reluctant
50,1052029,-0.68656833,0.000777477,0.001,0.777477,Linux x86_64,Reluctant
100,1101732,-0.73146367,0.003589626,0.001,3.589626,Linux x86_64,Reluctant
100,1101735,-0.76029226,0.004081411,0.001,4.081411,Linux x86_64,Reluctant
100,1101738,-0.74355121,0.004033589,0.001,4.033589,Linux x86_64,Reluctant
100,1101741,-0.75279331,0.003904317,0.001,3.904317,Linux x86_64,Reluctant
100,1101744,-0.72449549,0.003927335,0.001,3.927335,Linux x86_64,Reluctant
100,1101747,-0.69158503,0.00384181,0.001,3.84181,Linux x86_64,Reluctant
100,1101750,-0.72912185,0.003937041,0.001,3.937041,Linux x86_64,Reluctant
100,1101753,-0.70186604,0.00424409,0.001,4.24409,Linux x86_64,Reluctant
100,1101756,-0.71960046,0.003917999,0.001,3.917999,Linux x86_64,Reluctant
100,1101759,-0.73880448,0.003707626,0.001,3.707626,Linux x86_64,Reluctant
100,1101762,-0.71952193,0.004194298,0.002,2.097149,Linux x86_64,Reluctant
100,1101765,-0.74321773,0.00373203,0.001,3.73203,Linux x86_64,Reluctant
100,1101768,-0.74495462,0.003816373,0.001,3.816373,Linux x86_64,Reluctant
100,1101771,-0.72723952,0.003805862,0.001,3.805862,Linux x86_64,Reluctant
100,1101774,-0.71075902,0.004191396,0.001,4.191396,Linux x86_64,Reluctant
100,1101777,-0.72976419,0.003806309,0.001,3.806309,Linux x86_64,Reluctant
100,1101780,-0.74268054,0.003914624,0.001,3.914624,Linux x86_64,Reluctant
100,1101783,-0.706629,0.004226156,0.002,2.113078,Linux x86_64,Reluctant
100,1101786,-0.75315851,0.0037649,0.001,3.7649,Linux x86_64,Reluctant
100,1101789,-0.7330605,0.004007106,0.001,4.007106,Linux x86_64,Reluctant
100,1101792,-0.73091502,0.0037711,0.001,3.7711,Linux x86_64,Reluctant
100,1101795,-0.72806439,0.004200964,0.001,4.200964,Linux x86_64,Reluctant
100,1101798,-0.72107299,0.003854204,0.001,3.854204,Linux x86_64,Reluctant
100,1101801,-0.7795906,0.004280935,0.001,4.280935,Linux x86_64,Reluctant
100,1101804,-0.74748751,0.004234795,0.001,4.234795,Linux x86_64,Reluctant
100,1101807,-0.73635227,0.004200512,0.001,4.200512,Linux x86_64,Reluctant
100,1101810,-0.72323361,0.003661313,0.001,3.661313,Linux x86_64,Reluctant
100,1101813,-0.72769249,0.004317696,0.001,4.317696,Linux x86_64,Reluctant
100,1101816,-0.70120286,0.004294176,0.001,4.294176,Linux x86_64,Reluctant
100,1101819,-0.7394395,0.004055644,0.001,4.055644,Linux x86_64,Reluctant
100,1101822,-0.74900061,0.004196423,0.001,4.196423,Linux x86_64,Reluctant
100,1101825,-0.72049992,0.004257597,0.001,4.257597,Linux x86_64,Reluctant
100,1101828,-0.71397257,0.00413704,0.002,2.06852,Linux x86_64,Reluctant
100,1101831,-0.73790634,0.003834038,0.001,3.834038,Linux x86_64,Reluctant
100,1101834,-0.72949076,0.004221224,0.001,4.221224,Linux x86_64,Reluctant
100,1101837,-0.71715737,0.004138498,0.001,4.138498,Linux x86_64,Reluctant
100,1101840,-0.69353699,0.003763109,0.001,3.763109,Linux x86_64,Reluctant
100,1101843,-0.72370561,0.003722193,0.001,3.722193,Linux x86_64,Reluctant
100,1101846,-0.71478966,0.003845538,0.001,3.845538,Linux x86_64,Reluctant
100,1101849,-0.74762645,0.003789193,0.001,3.789193,Linux x86_64,Reluctant
100,1101852,-0.74452475,0.004100534,0.001,4.100534,Linux x86_64,Reluctant
100,1101855,-0.79419319,0.004087776,0.001,4.087776,Linux x86_64,Reluctant
100,1101858,-0.73230856,0.003960382,0.001,3.960382,Linux x86_64,Reluctant
100,1101861,-0.71794132,0.004041345,0.002,2.0206725,Linux x86_64,Reluctant
100,1101864,-0.71651459,0.003785153,0.001,3.785153,Linux x86_64,Reluctant
100,1101867,-0.7615075,0.003845478,0.001,3.845478,Linux x86_64,Reluctant
100,1101870,-0.71627171,0.003940888,0.001,3.940888,Linux x86_64,Reluctant
100,1101873,-0.72277717,0.003938643,0.001,3.938643,Linux x86_64,Reluctant
100,1101876,-0.71836194,0.004081759,0.001,4.081759,Linux x86_64,Reluctant
100,1101879,-0.71319872,0.003795816,0.001,3.795816,Linux x86_64,Reluctant
100,1101882,-0.72267086,0.004160739,0.001,4.160739,Linux x86_64,Reluctant
100,1101885,-0.72582339,0.004161383,0.002,2.0806915,Linux x86_64,Reluctant
100,1101888,-0.72354844,0.003629738,0.001,3.629738,Linux x86_64,Reluctant
100,1101891,-0.7394076,0.003923483,0.001,3.923483,Linux x86_64,Reluctant
100,1101894,-0.71977129,0.003783912,0.001,3.783912,Linux x86_64,Reluctant
100,1101897,-0.71213818,0.004144614,0.001,4.144614,Linux x86_64,Reluctant
100,1101900,-0.73218791,0.004245164,0.001,4.245164,Linux x86_64,Reluctant
100,1101903,-0.73717445,0.004113054,0.001,4.113054,Linux x86_64,Reluctant
100,1101906,-0.71702205,0.00368237,0.001,3.68237,Linux x86_64,Reluctant
100,1101909,-0.72777716,0.004084523,0.001,4.084523,Linux x86_64,Reluctant
100,1101912,-0.71722632,0.003907034,0.001,3.907034,Linux x86_64,Reluctant
100,1101915,-0.72154409,0.004277715,0.001,4.277715,Linux x86_64,Reluctant
100,1101918,-0.70019626,0.003930309,0.001,3.930309,Linux x86_64,Reluctant
