seed,MCS_per_temperature,number_of_temperatures,schedule,num_runs,best_energy,success_rate,average_time,tts_p0.99
9181537,10,85,logT,10,-1.66824,0.7,46.6963417292,178.612506822
9181537,10,90,logT,10,-1.66824,0.3,49.4767392874,638.813599156
9181537,10,95,logT,10,-1.66824,0.4,52.2573685169,471.108073472
9181537,10,100,logT,10,-1.66824,0.6,55.0384648561,276.616895294
9181537,10,110,logT,20,-1.66824,0.35,60.5790536523,647.604260414
9181537,10,120,logT,20,-1.66824,0.35,66.1383093476,707.034004789
9181537,10,130,logT,20,-1.66824,0.5,71.7103638411,476.433344676
9181537,10,140,logT,10,-1.66824,0.5,77.2760046482,513.410661803
9181537,10,150,logT,10,-1.66824,0.6,82.8361316204,416.324721391
9181537,10,160,logT,10,-1.66824,0.7,88.3945600986,338.107298859
9181537,10,170,logT,10,-1.66824,0.6,93.9525271177,472.194426649
9181537,10,180,logT,10,-1.66824,0.5,99.5102137566,661.131549612
9181537,10,190,logT,10,-1.66824,0.8,105.06468482,300.627163307
9181537,10,200,logT,10,-1.66824,0.4,110.625464702,997.305280223
9181537,10,210,logT,10,-1.66824,0.2,116.181005955,2397.70901579
9181537,10,220,logT,10,-1.66824,0.7,121.738563085,465.647396011
9181537,10,230,logT,10,-1.66824,0.7,127.296590471,486.906731705
9181537,10,240,logT,10,-1.66824,0.4,132.853336215,1197.69290063
9181537,10,250,logT,10,-1.66824,0.5,138.415781879,919.614549202
9181537,10,260,logT,10,-1.66824,0.5,143.969492435,956.512603456
9181537,10,270,logT,10,-1.66824,0.5,149.527925062,993.442030469
9181537,10,280,logT,10,-1.66824,0.6,155.086278224,779.445518643
9181537,10,290,logT,10,-1.66824,0.7,160.65142715,614.488267499
9181537,10,300,logT,10,-1.66824,0.8,166.209870839,475.58513186
9181537,10,310,logT,10,-1.66824,0.4,171.763607788,1548.47487836
9181537,10,320,logT,10,-1.66824,0.4,177.317785287,1598.54662777
9181537,10,330,logT,10,-1.66824,0.5,182.866722608,1214.9402069
9181537,10,340,logT,10,-1.66824,0.6,188.437158656,947.06314796
9181537,10,350,logT,10,-1.66824,0.4,193.996885943,1748.91124046
9181537,10,360,logT,10,-1.66824,0.7,199.548109913,763.267245854
9181537,10,370,logT,10,-1.66824,0.5,205.103145003,1362.67579947
9181537,10,380,logT,10,-1.66824,0.4,210.664174414,1899.16936452
9181537,10,390,logT,10,-1.66824,0.5,216.21647656,1436.51117612
9181537,10,400,logT,10,-1.66824,0.4,221.780460191,1999.38436051
9181537,10,410,logT,10,-1.66824,0.3,227.336517692,2935.23100305
9181537,10,420,logT,10,-1.66824,0.5,232.884748626,1547.25277866
9181537,10,430,logT,10,-1.66824,0.6,238.449183202,1198.4177414
9181537,10,440,logT,10,-1.66824,0.6,244.003817105,1226.33468255
9181537,10,450,logT,10,-1.66824,0.5,249.565677238,1658.07846947
9181537,10,460,logT,10,-1.66824,0.6,255.133267999,1282.27000271
9181537,10,470,logT,10,-1.66824,0.5,260.695773435,1732.02522798
9181537,10,480,logT,10,-1.66824,0.5,266.254112029,1768.95403026
9181537,10,490,logT,10,-1.66824,0.5,271.814017582,1805.89324318
9181537,10,500,logT,10,-1.66824,0.5,277.364767599,1842.77162804
9181537,10,510,logT,10,-1.66824,0.5,282.938092828,1879.79999936
9181537,10,520,logT,10,-1.66824,0.3,288.489554,3724.80185566
9181537,10,530,logT,10,-1.66824,0.7,294.054928732,1124.75380339
9181537,10,540,logT,10,-1.66824,0.4,299.610057259,2701.02993843
9181537,10,550,logT,10,-1.66824,0.5,305.173643541,2027.5298006
9181537,10,560,logT,10,-1.66824,0.3,310.718044305,4011.80261804
9181537,10,570,logT,10,-1.66824,0.6,316.288042212,1589.62675438
9181537,10,580,logT,10,-1.66824,0.5,321.84872098,2138.31661705
9181537,10,590,logT,10,-1.66824,0.6,327.399319983,1645.47073854
9181537,10,600,logT,10,-1.66824,0.7,332.946377325,1273.51276115
9181537,10,610,logT,10,-1.66824,0.3,338.512760091,4370.67110219
9181537,10,620,logT,10,-1.66824,0.5,344.064838076,2285.91730413
9181537,10,630,logT,10,-1.66824,0.4,349.631129909,3151.97746675
9181537,10,640,logT,10,-1.66824,0.6,355.184190059,1785.11424998
9181537,10,650,logT,10,-1.66824,0.5,360.753030086,2396.79125191
9181537,10,660,logT,10,-1.66824,0.4,366.298398781,3302.23541412
9181537,10,670,logT,10,-1.66824,0.4,371.856715465,3352.34447891
9181537,10,680,logT,10,-1.66824,0.4,377.409375095,3402.40254451
9181537,10,690,logT,10,-1.66824,0.4,382.979810762,3452.62086376
9181537,10,700,logT,10,-1.66824,0.5,388.531158352,2581.34514134
9181537,10,710,logT,10,-1.66824,0.5,394.062848449,2618.09689483
9181537,10,720,logT,10,-1.66824,0.8,399.612222457,1143.43167798
9181537,10,730,logT,10,-1.66824,0.1,405.195561552,17710.5674541
9181537,10,740,logT,10,-1.66824,0.5,410.74308567,2728.91799214
9181537,10,750,logT,10,-1.66824,0.3,416.320541167,5375.27790101
9181537,10,760,logT,10,-1.66824,0.5,421.874358082,2802.87256525
9181537,10,770,logT,10,-1.66824,0.5,427.416967535,2839.69686537
9181537,10,780,logT,10,-1.66824,0.5,432.992196226,2876.73788302
9181537,10,790,logT,10,-1.66824,0.3,438.560456443,5662.42617567
9181537,10,800,logT,10,-1.66824,0.4,444.131291509,4003.91070292
9181537,10,810,logT,10,-1.66824,0.5,449.67849884,2987.59927793
9181537,10,820,logT,10,-1.66824,0.7,455.2239815,1741.22197779
9181537,10,830,logT,10,-1.66824,0.5,460.772551942,3061.3065713
9181537,10,840,logT,10,-1.66824,0.5,466.353330827,3098.38446364
9181537,10,850,logT,10,-1.66824,0.2,471.914487672,9739.23071567
9181537,10,860,logT,10,-1.66824,0.7,477.457421041,1826.26440776
9181537,10,870,logT,10,-1.66824,0.3,482.986633182,6236.02997956
9181537,10,880,logT,10,-1.66824,0.4,488.562478948,4404.4645714
9181537,10,890,logT,10,-1.66824,0.5,494.154627442,3283.09228024
9181537,10,900,logT,10,-1.66824,0.2,499.722421432,10313.1225747
9181537,10,910,logT,10,-1.66824,0.3,505.268251181,6523.71669445
9181537,10,920,logT,10,-1.66824,0.4,510.801751399,4604.95497299
9181537,10,930,logT,10,-1.66824,0.3,516.388835478,6667.29892282
9181537,10,940,logT,10,-1.66824,0.8,521.925543976,1493.41328165
9181537,10,950,logT,10,-1.66824,0.3,527.490925837,6810.6423687
9181537,10,960,logT,10,-1.66824,0.3,533.073221421,6882.71757788
9181537,10,970,logT,10,-1.66824,0.3,538.632944775,6954.50134813
9181537,10,980,logT,10,-1.66824,0.5,544.182500887,3615.47027688
9181537,10,990,logT,10,-1.66824,0.5,549.733436584,3652.34989538
9181537,10,1000,logT,10,-1.66824,0.3,555.253074765,7169.09036937
9182308,10,10,logT,10,-1.69638,0,4.99500741959,inf
9182308,10,15,logT,10,-1.69881,0.3,7.77116541862,100.336566682
9182308,10,20,logT,10,-1.69881,0.9,10.5481895685,21.096379137
9335413,10,10,logT,10,-1.68478,0,4.99840443134,inf
9335413,10,15,logT,10,-1.68808,0,7.77729952335,inf
9335413,10,20,logT,10,-1.68926,0,10.5567302704,inf
9335413,10,25,logT,10,-1.69022,0.4,13.3358560324,120.224757232
9335413,10,30,logT,10,-1.69022,0.6,16.1142045975,80.988109998
9335413,10,35,logT,10,-1.69022,1,18.8926608562,18.8926608562
9469999,10,10,logT,10,-1.70089,0,4.99587953091,inf
9469999,10,15,logT,10,-1.70786,0,7.77214577198,inf
9469999,10,20,logT,10,-1.70814,0.1,10.5530466318,461.259850683
9469999,10,25,logT,10,-1.70814,0.5,13.3310383558,88.5695016965
9469999,10,30,logT,10,-1.70814,0.6,16.1098300934,80.9661242515
9469999,10,35,logT,10,-1.70814,0.8,18.8878265619,54.0447413902
9469999,10,40,logT,10,-1.70814,1,21.6669044495,21.6669044495
9510406,10,10,logT,10,-1.70132,0,4.99981048107,inf
9510406,10,15,logT,10,-1.70198,0,7.77984614372,inf
9510406,10,20,logT,10,-1.70192,0,10.5602710485,inf
9510406,10,25,logT,10,-1.70199,0.7,13.3388653755,51.0208743267
9510406,10,30,logT,10,-1.70199,0.6,16.1175327778,81.0048370435
9510406,10,35,logT,10,-1.70199,0.9,18.8988466501,37.7976933002
9516964,10,10,logT,10,-1.66473,0,4.99750874043,inf
9516964,10,15,logT,10,-1.66518,0,7.77835264206,inf
9516964,10,20,logT,10,-1.66673,0.1,10.5578903675,461.471564028
9516964,10,25,logT,10,-1.66673,0.4,13.3380084753,120.24416183
9516964,10,30,logT,10,-1.66673,1,16.1177108049,16.1177108049
9692062,10,10,logT,10,-1.71996,0,4.99402983189,inf
9692062,10,15,logT,10,-1.72398,0.1,7.77051441669,339.639010858
9692062,10,20,logT,10,-1.72398,0.1,10.5478901386,461.034467117
9692062,10,25,logT,10,-1.72398,0.1,13.3249419451,582.415765454
9692062,10,30,logT,10,-1.72382,0,16.101146102,inf
9692062,10,35,logT,10,-1.72398,0.4,18.887663722,170.275142454
9692062,10,40,logT,10,-1.72398,0.5,21.6737648487,143.997376746
9692062,10,45,logT,10,-1.72398,0.2,24.4528479815,504.650597445
9692062,10,50,logT,10,-1.72398,0.4,27.2323554993,245.503799741
9692062,10,55,logT,10,-1.72398,0.7,30.0108779907,114.790965445
9692062,10,60,logT,10,-1.72398,0.7,32.7902929068,125.42216796
9692062,10,65,logT,10,-1.72398,0.9,35.5669418573,71.1338837147
9721192,10,10,logT,10,-1.69791,0,5.00241990089,inf
9721192,10,15,logT,10,-1.70144,0.1,7.78527259827,340.284071651
9721192,10,20,logT,10,-1.70144,0.7,10.5561914444,40.3772061484
9721192,10,25,logT,10,-1.70144,0.9,13.3443738937,26.6887477875
9732497,10,10,logT,10,-1.71415,0,4.99818577766,inf
9732497,10,15,logT,10,-1.7198,0,7.77734835148,inf
9732497,10,20,logT,10,-1.72027,0.3,10.5560342789,136.293101518
9732497,10,25,logT,10,-1.72027,1,13.3357248545,13.3357248545
9807541,10,10,logT,10,-1.67866,0,4.99351963997,inf
9807541,10,15,logT,10,-1.68353,0,7.77788331509,inf
9807541,10,20,logT,10,-1.68477,0,10.5577540398,inf
9807541,10,25,logT,10,-1.68495,0,13.3378785849,inf
9807541,10,30,logT,10,-1.68537,0,16.1165341377,inf
9807541,10,35,logT,10,-1.68575,0.3,18.8960676193,243.974545203
9807541,10,40,logT,10,-1.68575,0.4,21.6747158051,195.400838116
9807541,10,45,logT,10,-1.68537,0,24.4548498154,inf
9807541,10,50,logT,10,-1.68575,0.6,27.232976675,136.86975967
9807541,10,55,logT,10,-1.68575,0.6,30.0102056265,150.827787971
9807541,10,60,logT,10,-1.68575,0.3,32.7894847393,423.357906412
9807541,10,65,logT,10,-1.68575,0.5,35.5692746401,236.317145483
9807541,10,70,logT,10,-1.68575,0.7,38.3488196611,146.683413726
9807541,10,75,logT,10,-1.68575,0.8,41.1266718864,117.677930759
9807541,10,80,logT,10,-1.68575,1,43.9069968939,43.9069968939
10016117,10,10,logT,10,-1.66155,0,4.99495985508,inf
10016117,10,15,logT,10,-1.66462,0,7.77054247856,inf
10016117,10,20,logT,10,-1.66535,0.1,10.5468733311,460.99002379
10016117,10,25,logT,10,-1.66462,0,13.3246055841,inf
10016117,10,30,logT,10,-1.66535,0.4,16.0997718573,145.141876031
10016117,10,35,logT,10,-1.66535,0.8,18.8762118578,54.0115076204
10016117,10,40,logT,10,-1.66535,0.6,21.6515633583,108.818228308
10016117,10,45,logT,10,-1.66535,0.7,24.4275939465,93.4350235765
10016117,10,50,logT,10,-1.66535,0.9,27.204712677,54.409425354
10289415,10,10,logT,10,-1.68392,0,4.99891216755,inf
10289415,10,15,logT,10,-1.68948,0.1,7.77932600975,340.024154053
10289415,10,20,logT,10,-1.68917,0,10.5594397068,inf
10289415,10,25,logT,10,-1.68948,0.3,13.3405918837,172.245617614
10289415,10,30,logT,10,-1.68948,0.7,16.1205053568,61.6605876689
10289415,10,35,logT,10,-1.68948,0.9,18.9010999441,37.8021998882
10303962,10,10,logT,10,-1.68643,0,4.99717957973,inf
10303962,10,15,logT,10,-1.6883,0,7.77750632763,inf
10303962,10,20,logT,10,-1.69022,0,10.5565390348,inf
10303962,10,25,logT,10,-1.69064,0,13.3343722582,inf
10303962,10,30,logT,10,-1.69095,0.3,16.1126855612,208.037207052
10303962,10,35,logT,10,-1.69095,0.2,18.8930494547,389.909130507
10303962,10,40,logT,10,-1.69095,0.4,21.6728959799,195.384432117
10303962,10,45,logT,10,-1.69095,0.7,24.4513260841,93.5257984947
10303962,10,50,logT,10,-1.69095,0.9,27.2317215681,54.4634431362
10321011,10,110,logT,10,-1.76596,1,60.6240641594,60.6240641594
10492586,10,10,logT,10,-1.67752,0,5.00173437595,inf
10492586,10,15,logT,10,-1.68071,0,7.78034946918,inf
10492586,10,20,logT,10,-1.68098,0.2,10.5604190111,217.942783895
10492586,10,25,logT,10,-1.68098,0.3,13.3415889025,172.258490515
10492586,10,30,logT,10,-1.68098,0.8,16.1201987028,46.1255807912
10492586,10,35,logT,10,-1.68098,0.9,18.9003397226,37.8006794453
10617787,10,10,logT,23,-1.66413,0,4.99796995909,inf
10617787,10,15,logT,20,-1.66796,0,7.77296904325,inf
10617787,10,20,logT,20,-1.66796,0,10.5521288037,inf
10617787,10,25,logT,10,-1.66809,0,13.3301358223,inf
10617787,10,30,logT,10,-1.6683,0.1,16.1068630695,704.009895306
10617787,10,35,logT,10,-1.66798,0,18.8846989155,inf
10617787,10,40,logT,10,-1.6683,0.2,21.6609438658,447.032111408
10617787,10,45,logT,10,-1.6683,0.5,24.437389183,162.358499386
10617787,10,50,logT,10,-1.6683,0.4,27.2163168907,245.359209261
10617787,10,55,logT,10,-1.6683,0.6,29.9932157516,150.742398844
10617787,10,60,logT,10,-1.6683,0.4,32.769994545,295.426452497
10617787,10,65,logT,10,-1.6683,0.7,35.5468379259,135.96589361
10617787,10,70,logT,10,-1.6683,0.6,38.3255463839,192.619719298
10617787,10,75,logT,10,-1.6683,0.5,41.1027528286,273.080778797
10617787,10,80,logT,10,-1.6683,0.7,43.8776198387,167.830955971
10617787,10,85,logT,10,-1.6683,0.8,46.6543417215,133.494546067
10617787,10,90,logT,10,-1.6683,0.5,49.4311755657,328.41362175
10617787,10,95,logT,10,-1.6683,0.6,52.2094701529,262.398698372
10617787,10,100,logT,10,-1.6683,0.4,54.9888237476,495.73255511
10617787,10,110,logT,10,-1.6683,0.8,60.5459776163,173.243421723
10617787,10,120,logT,10,-1.6683,0.7,66.0974503756,252.821331799
10617787,10,130,logT,10,-1.6683,0.9,71.6557244062,143.311448812
10680741,10,10,logT,10,-1.65092,0,4.9995008707,inf
10680741,10,15,logT,10,-1.65505,0,7.78047692776,inf
10680741,10,20,logT,10,-1.65509,0,10.5608995199,inf
10680741,10,25,logT,10,-1.65509,0,13.3409375429,inf
10680741,10,30,logT,10,-1.65512,0.4,16.1211394548,145.334508152
10680741,10,35,logT,10,-1.65512,0.4,18.8987730503,170.375294727
10680741,10,40,logT,10,-1.65512,0.3,21.6771532774,279.882233632
10680741,10,45,logT,10,-1.65512,0.8,24.4581916094,69.9835227768
10680741,10,50,logT,10,-1.65512,0.3,27.238538003,351.68745451
10680741,10,55,logT,10,-1.65512,0.6,30.0168569803,150.861216898
10680741,10,60,logT,10,-1.65512,0.9,32.7967964172,65.5935928345
10752963,10,10,logT,10,-1.73398,0,4.99389281273,inf
10752963,10,15,logT,10,-1.73913,0,7.77107439041,inf
10752963,10,20,logT,10,-1.74174,0.1,10.5478191376,461.031363754
10752963,10,25,logT,10,-1.74174,0.6,13.3243859768,66.9668074907
10752963,10,30,logT,10,-1.74174,0.9,16.1194704533,32.2389409065
10759243,10,10,logT,10,-1.69496,0,4.99339458942,inf
10759243,10,15,logT,10,-1.69601,0,7.77020397186,inf
10759243,10,20,logT,10,-1.69761,0.1,10.5471884966,461.003799262
10759243,10,25,logT,10,-1.69761,0.5,13.3238963842,88.5220514643
10759243,10,30,logT,10,-1.69761,0.4,16.1005103111,145.148533305
10759243,10,35,logT,10,-1.69761,0.7,18.8759399652,72.2000660215
10759243,10,40,logT,10,-1.69761,0.8,21.6512572289,61.9518923403
10759243,10,45,logT,10,-1.69761,1,24.4282334566,24.4282334566
10785990,10,10,logT,10,-1.68711,0,4.9956227541,inf
10785990,10,15,logT,10,-1.69287,0,7.77024722099,inf
10785990,10,20,logT,10,-1.69339,0.3,10.5477028608,136.18553131
10785990,10,25,logT,10,-1.69339,0.3,13.3243018866,172.035291068
10785990,10,30,logT,10,-1.69339,0.5,16.1005051136,106.969440558
10785990,10,35,logT,10,-1.69339,0.8,18.8764754057,54.0122617239
10785990,10,40,logT,10,-1.69339,1,21.6531393528,21.6531393528
10873220,10,10,logT,10,-1.64877,0,5.00006227493,inf
10873220,10,15,logT,10,-1.6507,0,7.77678852081,inf
10873220,10,20,logT,10,-1.65218,0,10.5576865435,inf
10873220,10,25,logT,10,-1.65267,0.1,13.343048811,583.207192854
10873220,10,30,logT,10,-1.65267,0.3,16.1186648846,208.114408443
10873220,10,35,logT,10,-1.65267,0.4,18.9029240847,170.412716929
10873220,10,40,logT,10,-1.65267,0.7,21.6827863932,82.9361934823
10873220,10,45,logT,10,-1.65267,0.7,24.4614912748,93.5646801314
10873220,10,50,logT,10,-1.65267,0.8,27.2417542219,77.9482783322
10873220,10,55,logT,10,-1.65267,0.9,30.0179985762,60.0359971523
11037872,10,10,logT,10,-1.69171,0,4.99434053898,inf
11037872,10,15,logT,10,-1.69421,0,7.77040221691,inf
11037872,10,20,logT,10,-1.69444,0.4,10.5471968412,95.0845732462
11037872,10,25,logT,10,-1.69444,0.6,13.3237959623,66.9638421469
11037872,10,30,logT,10,-1.69444,1,16.0998771667,16.0998771667
11146941,10,10,logT,10,-1.65032,0,4.99704048634,inf
11146941,10,15,logT,10,-1.65024,0,7.77370784283,inf
11146941,10,20,logT,10,-1.65269,0,10.5515394211,inf
11146941,10,25,logT,10,-1.65302,0.1,13.3243570566,582.390200745
11146941,10,30,logT,10,-1.65292,0,16.1131140947,inf
11146941,10,35,logT,10,-1.65302,0.2,18.8904790401,389.856083057
11146941,10,40,logT,10,-1.65302,0.2,21.6693181276,447.204936931
11146941,10,45,logT,10,-1.65302,0.2,24.4423231363,504.433388824
11146941,10,50,logT,10,-1.65302,0.2,27.2250687599,561.862864628
11146941,10,55,logT,10,-1.65302,0.6,30.0038662195,150.795926852
11146941,10,60,logT,10,-1.65302,0.6,32.7819803953,164.758404186
11146941,10,65,logT,10,-1.65302,0.8,35.5608215332,101.752067507
11146941,10,70,logT,10,-1.65302,0.7,38.336587429,146.6366257
11146941,10,75,logT,10,-1.65302,0.7,41.112825489,157.255676809
11146941,10,80,logT,10,-1.65302,0.9,43.8838979483,87.7677958965
11182766,10,10,logT,10,-1.68524,0,4.99910511971,inf
11182766,10,15,logT,10,-1.68533,0,7.7803378582,inf
11182766,10,20,logT,10,-1.68636,0.1,10.5609115124,461.603614314
11182766,10,25,logT,10,-1.68543,0,13.3393132687,inf
11182766,10,30,logT,10,-1.68636,0.4,16.1190926552,145.316055944
11182766,10,35,logT,10,-1.68636,0.6,18.8982576132,94.9804352483
11182766,10,40,logT,10,-1.68636,0.6,21.6770377159,108.946259454
11182766,10,45,logT,10,-1.68636,0.7,24.4565482616,93.5457732118
11182766,10,50,logT,10,-1.68636,1,27.2352250576,27.2352250576
11251697,10,10,logT,10,-1.70631,0,4.99818446636,inf
11251697,10,15,logT,10,-1.71508,0,7.77695660591,inf
11251697,10,20,logT,10,-1.7161,0.2,10.555210495,217.835292089
11251697,10,25,logT,10,-1.7161,0.6,13.3338578701,67.01441212
11251697,10,30,logT,10,-1.7161,1,16.1134398222,16.1134398222
11371769,10,10,logT,10,-1.69234,0,4.99498002529,inf
11371769,10,15,logT,10,-1.69327,0,7.77253057957,inf
11371769,10,20,logT,10,-1.69363,0,10.5469967127,inf
11371769,10,25,logT,10,-1.69494,0,13.3236354589,inf
11371769,10,30,logT,10,-1.69505,0.3,16.1026752234,207.907959652
11371769,10,35,logT,10,-1.69505,0.2,18.8758406162,389.553979621
11371769,10,40,logT,10,-1.69505,0.5,21.6536612034,143.863811017
11371769,10,45,logT,10,-1.69505,0.6,24.4291105747,122.777856171
11371769,10,50,logT,10,-1.69505,0.7,27.2079607964,104.069867219
11371769,10,55,logT,10,-1.69505,0.8,30.009056139,85.8665062959
11371769,10,60,logT,10,-1.69505,0.7,32.7895637035,125.419378774
11371769,10,65,logT,10,-1.69505,0.8,35.5648195505,101.763507246
11371769,10,70,logT,10,-1.69505,0.7,38.3437682867,146.664092327
11371769,10,75,logT,10,-1.69505,0.9,41.1216572285,82.2433144569
11402525,10,10,logT,10,-1.70464,0,4.99693593979,inf
11402525,10,15,logT,10,-1.70545,0,7.77527163029,inf
11402525,10,20,logT,10,-1.70922,0,10.5535284042,inf
11402525,10,25,logT,10,-1.70928,0.1,13.3291260242,582.598646076
11402525,10,30,logT,10,-1.70928,0.2,16.1093428612,332.459822492
11402525,10,35,logT,10,-1.70928,0.3,18.88646667,243.850583579
11402525,10,40,logT,10,-1.70928,0.6,21.6649804354,108.88566097
11402525,10,45,logT,10,-1.70928,0.5,24.4395573139,162.372904135
11402525,10,50,logT,10,-1.70928,0.8,27.2190644979,77.8833550198
11402525,10,55,logT,10,-1.70928,0.7,30.0028994322,114.76044763
11402525,10,60,logT,10,-1.70928,0.6,32.7793177128,164.745021855
11402525,10,65,logT,10,-1.70928,0.7,35.5583917856,136.010086876
11402525,10,70,logT,10,-1.70928,0.9,38.3355974674,76.6711949348
11412292,10,10,logT,10,-1.69964,0,4.99464547634,inf
11412292,10,15,logT,10,-1.70832,0,7.76980490685,inf
11412292,10,20,logT,10,-1.70851,0,10.5465404272,inf
11412292,10,25,logT,10,-1.70864,0,13.3229641438,inf
11412292,10,30,logT,10,-1.70872,0.2,16.0989978075,332.246324354
11412292,10,35,logT,10,-1.70866,0,18.8745055676,inf
11412292,10,40,logT,10,-1.70872,0.6,21.6513663054,108.817237943
11412292,10,45,logT,10,-1.70872,0.3,24.427286315,315.390280629
11412292,10,50,logT,10,-1.70872,0.9,27.202254343,54.4045086861
11503114,10,10,logT,10,-1.68571,0,4.99744346142,inf
11503114,10,15,logT,10,-1.69117,0,7.77639591694,inf
11503114,10,20,logT,10,-1.69167,0.3,10.550112462,136.216642617
11503114,10,25,logT,10,-1.69167,0.8,13.3299362659,38.1416546726
11503114,10,30,logT,10,-1.69167,1,16.1076052666,16.1076052666
11534681,10,10,logT,10,-1.71058,0,4.99911789894,inf
11534681,10,15,logT,10,-1.71088,0,7.77981836796,inf
11534681,10,20,logT,10,-1.71107,0.4,10.560024786,95.2002191065
11534681,10,25,logT,10,-1.71107,0.8,13.3404300928,38.1716812168
11534681,10,30,logT,10,-1.71107,0.8,16.119709754,46.124181736
11534681,10,35,logT,10,-1.71107,1,18.8994125843,18.8994125843
11605451,10,10,logT,10,-1.67406,0,4.99678072929,inf
11605451,10,15,logT,10,-1.67884,0,7.77660200596,inf
11605451,10,20,logT,10,-1.68252,0,10.5549764395,inf
11605451,10,25,logT,10,-1.68312,0.2,13.3337456226,275.177872931
11605451,10,30,logT,10,-1.68312,0.5,16.1111856699,107.040400638
11605451,10,35,logT,10,-1.68312,0.5,18.8901239872,125.503267178
11605451,10,40,logT,10,-1.68312,0.8,21.6627877474,61.9848852254
11605451,10,45,logT,10,-1.68312,0.7,24.448333931,93.514353573
11605451,10,50,logT,10,-1.68312,1,27.2275527716,27.2275527716
11679033,10,10,logT,10,-1.66146,0,4.99771397114,inf
11679033,10,15,logT,10,-1.66594,0,7.78073475361,inf
11679033,10,20,logT,10,-1.66704,0,10.5607224226,inf
11679033,10,25,logT,10,-1.66707,0.1,13.3409116983,583.113782459
11679033,10,30,logT,10,-1.66707,0.2,16.1205186129,332.690464328
11679033,10,35,logT,10,-1.66707,0.6,18.8982731104,94.9805131354
11679033,10,40,logT,10,-1.66707,1,21.6701799631,21.6701799631
11777311,10,10,logT,10,-1.6935,0,4.99579031467,inf
11777311,10,15,logT,10,-1.69619,0,7.7699431181,inf
11777311,10,20,logT,10,-1.69638,0,10.5475720406,inf
11777311,10,25,logT,10,-1.6965,0.1,13.3236417055,582.358933685
11777311,10,30,logT,10,-1.6965,0.4,16.0992916107,145.137546536
11777311,10,35,logT,10,-1.6965,0.7,18.8758687019,72.1997934409
11777311,10,40,logT,10,-1.6965,0.3,21.6512800217,279.548173873
11777311,10,45,logT,10,-1.6965,0.3,24.4280992508,315.400776763
11777311,10,50,logT,10,-1.6965,0.7,27.2043403864,104.056019228
11777311,10,55,logT,10,-1.6965,0.7,29.9886193991,114.705826809
11777311,10,60,logT,10,-1.6965,0.9,32.766861105,65.5337222099
11802495,10,10,logT,10,-1.68678,0,4.99816663265,inf
11802495,10,15,logT,10,-1.68842,0,7.77408614159,inf
11802495,10,20,logT,10,-1.6898,0.1,10.5511739731,461.177999221
11802495,10,25,logT,10,-1.6898,0.4,13.3290065527,120.163008137
11802495,10,30,logT,10,-1.6898,0.3,16.1069070339,207.962598219
11802495,10,35,logT,10,-1.6898,0.6,18.8832498789,94.9050081287
11802495,10,40,logT,10,-1.6898,0.7,21.661511445,82.8548172614
11802495,10,45,logT,10,-1.6898,0.8,24.4394268751,69.929830246
11802495,10,50,logT,10,-1.6898,1,27.2156464338,27.2156464338
11915411,10,10,logT,10,-1.67345,0,4.99745049477,inf
11915411,10,15,logT,10,-1.6801,0,7.77458004951,inf
11915411,10,20,logT,10,-1.68097,0.1,10.5493824959,461.099696099
11915411,10,25,logT,10,-1.68097,0.1,13.3226494551,582.315563718
11915411,10,30,logT,10,-1.6806,0,16.1103829622,inf
11915411,10,35,logT,10,-1.68097,0.4,18.880520463,170.210744894
11915411,10,40,logT,10,-1.68097,0.5,21.669556427,143.969416597
11915411,10,45,logT,10,-1.68097,0.3,24.4477078438,315.653951003
11915411,10,50,logT,10,-1.68097,0.5,27.2269658804,180.892045793
11915411,10,55,logT,10,-1.68097,0.7,30.0047700167,114.767602575
11915411,10,60,logT,10,-1.68097,0.5,32.7826710939,217.803352265
11915411,10,65,logT,10,-1.68097,0.8,35.5573157787,101.742036305
11915411,10,70,logT,10,-1.68097,0.9,38.3353263855,76.670652771
11960737,10,10,logT,10,-1.68209,0,4.99924354553,inf
11960737,10,15,logT,10,-1.69073,0,7.78100061417,inf
11960737,10,20,logT,10,-1.6913,0.7,10.5607545376,40.3946598821
11960737,10,25,logT,10,-1.6913,0.6,13.3418277502,67.0544678065
